name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime
Fairway,"Ruislip Golf Centre, Ickenham Rd",Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.4329783942680082,51.57205091142623,508694.97057074215,187071.9221029139,01/19/2020
Orchard,Ickenham Road,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.431421042286694,51.57285738426717,508800.9705422987,187163.92207809526,01/19/2020
Woodman,Breakspear Road,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.4404624220785722,51.58611562467353,508142.9707200575,188624.921679247,01/19/2020
Plough,154 Bury Street,Ruislip,,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.43162313471119157,51.58333608719022,508761.97055248765,188328.9217604599,01/19/2020
George,2 High Street,Ruislip,,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.4334794952652498,51.585177317678,508628.97058813705,188530.92170552857,01/19/2020
Arens Bar & Grill (at the Six Bells),Duck Hills Road,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.43688155904204057,51.589512004971844,508382.9706541486,189007.92157597793,01/19/2020
Waters Edge,Reservoir Road,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.4327584264605887,51.591030690662706,508664.9705768386,189182.9215284579,01/19/2020
Lounge 101,101-3 High Street,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.42327345075649886,51.5735304784215,509363.9703892954,187250.9220538023,01/19/2020
Crock of Gold,153 High Street,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.42250845372466844,51.57270189267637,509418.9703743869,187159.92207848886,01/19/2020
Venue 5,446 Field End Road,Ruislip,,E09000017,Hillingdon,,E05000327,Cavendish,,-0.3898123555729419,51.56893064363537,511693.96975492977,186789.92217762565,01/19/2020
Geo Bar,163 Field End Road,Eastcote,Pinner,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.399015211089325,51.57846275841692,511032.9699369649,187835.92189265764,01/19/2020
Captain Morgans,210 Field End Road,Eastcote,Pinner,E09000017,Hillingdon,,E05000327,Cavendish,,-0.39816425887156714,51.57680551324521,511095.9699199319,187652.92194202967,01/19/2020
Champers,184 Field End Road,Eastcote,Pinner,E09000017,Hillingdon,,E05000327,Cavendish,,-0.39874640784006377,51.57748789835152,511053.96993131575,187727.921921806,01/19/2020
Ascott,144 Field End Road,Eastcote,Pinner,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.4001629419596976,51.57865826368288,510952.9699588609,187855.9218873508,01/19/2020
Black Horse,"Black Horse Parade, Eastcote High Road",Eastcote,Pinner,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.4062869025042245,51.584712552317924,510513.9700776957,188519.92170800595,01/19/2020
Case Is Altered,Eastcote High Road,Eastcote,Pinner,E09000017,Hillingdon,,E05000329,Eastcote and East Ruislip,,-0.4047462204182941,51.58954760991708,510608.9700502668,189059.9215602628,01/19/2020
Arens (Bar & Restaurant at the Woodman),Joel Street,Eastcote,,E09000017,Hillingdon,,E05000336,Northwood Hills,,-0.4080181934899006,51.58927725376458,510382.9701116336,189024.9215696861,01/19/2020
Oddfellows Arms,2 Waxwell Lane,Pinner,,E09000015,Harrow,,E05000297,Pinner,,-0.38450364241134005,51.59655462207712,511993.969671214,189869.92133913352,01/19/2020
Beer Asylum,"No. 1 Red Lion Parade, Bridge Street",Pinner,,E09000015,Harrow,,E05000297,Pinner,,-0.3825407197759533,51.59450426040432,512134.96963251,189644.92140018393,01/19/2020
Sync,Rickmansworth Road,Pinner,,E09000015,Harrow,,E05000297,Pinner,,-0.3971035319966617,51.59832810997036,511116.9699112264,190047.92129135155,01/19/2020
Moon & Sixpence,250 Uxbridge Road,Hatch End,Pinner,E09000015,Harrow,,E05000291,Hatch End,,-0.3732859626350651,51.60824272905901,512741.9694665428,191186.92098118807,01/19/2020
Village Inn,402-408 Rayners Lane,Rayners Lane,Pinner,E09000015,Harrow,,E05000300,Rayners Lane,,-0.370841853156238,51.576878878785486,512988.96940431336,187702.9219302326,01/19/2020
Pinner Arms,Whittington Way,Pinner,,E09000015,Harrow,,E05000298,Pinner South,,-0.380099914108584,51.58560396234795,512325.9695797614,188658.92166882125,01/19/2020
Queen's Head,31 High Street,Pinner,,E09000015,Harrow,,E05000297,Pinner,,-0.38085842111400636,51.59431019465816,512251.9696009586,189625.92140527145,01/19/2020
Namaste Lounge,66 Joel Street,Northwood Hills,Northwood,E09000017,Hillingdon,,E05000336,Northwood Hills,,-0.41020077184217335,51.59953132935704,510206.970158899,190161.92126205773,01/19/2020
Locker Room,"The Broadway, 29-31 Joel Street",Northwood Hills,Northwood,E09000017,Hillingdon,,E05000336,Northwood Hills,,-0.4092362361373535,51.60110095561318,510269.9701418604,190337.92121441674,01/19/2020
Misty Moon,27 Green Lane,Northwood,,E09000017,Hillingdon,,E05000335,Northwood,,-0.42592302790846365,51.612107670323724,509087.9704639863,191536.9208881125,01/19/2020
Gate,Rickmansworth Road,Northwood,,E09000017,Hillingdon,,E05000335,Northwood,,-0.4371471117598337,51.61415477688,508305.97067519976,191747.92083064723,01/19/2020
Doolan's,897 Honeypot Lane,Canons Park,Stanmore,E09000015,Harrow,,E05000285,Belmont,,-0.3008188115140433,51.60622635241876,517764.9681038053,191076.92101347528,01/19/2020
Purple Flame,433-437 Honeypot Lane,Queensbury,Stanmore,E09000015,Harrow,,E05000299,Queensbury,,-0.29508151921103304,51.596314414649775,518187.96799027326,189983.92131039227,01/19/2020
Canons Bar,"Canons Hall, 1-17 Wemborough Road",Canons Park,,E09000015,Harrow,,E05000285,Belmont,,-0.30359577837241114,51.60650034485147,517571.96815608576,191102.92100633145,01/19/2020
Everest Abercorn,78 Stanmore Hill,Stanmore,,E09000015,Harrow,,E05000303,Stanmore Park,,-0.31588164466385454,51.62142507883981,516682.96839746996,192742.92056124815,01/19/2020
Spice Rack Lounge,35 Church Road,Stanmore,,E09000015,Harrow,,E05000303,Stanmore Park,,-0.3123278433073908,51.61753421401583,516938.9683291167,192315.920675474,01/19/2020
Flavours,218 Burnt Oak Broadway,Edgware,,E09000003,Barnet,,E05000044,Burnt Oak,,-0.27067523736410215,51.60368209764642,519858.9675324223,190842.9210769392,01/19/2020
Blarneys Freehouse,128 Burnt Oak Broadway,Edgware,,E09000003,Barnet,,E05000044,Burnt Oak,,-0.2675354697886628,51.60118101513421,520082.9674706097,190569.92115044303,01/19/2020
New Inn,19 Burnt Oak Broadway,Burnt Oak,Edgware,E09000005,Brent,,E05000099,Queensbury,,-0.26636779426760077,51.599230480800514,520168.9674475547,190354.92120866175,01/19/2020
Jamesons,"34 South Parade, Mollison Way",Queensbury,Edgware,E09000015,Harrow,,E05000287,Edgware,,-0.2786149069217612,51.59763894154663,519324.9676800262,190157.92126186844,01/19/2020
Trilogy Bar & Restaurant,6-8 Whitchurch Parade  72-86 Whitchurch Lane,Edgware,,E09000015,Harrow,,E05000287,Edgware,,-0.2818404972736824,51.609358138392906,519070.96774724807,191455.9209104326,01/19/2020
Moranos,12 Station Parade,Canons Park,Edgware,E09000015,Harrow,,E05000286,Canons,,-0.29592745467710513,51.60765715707079,518099.96801167517,191243.92096776498,01/19/2020
Malibu Club,119 High Street (1st floor),Edgware,,E09000015,Harrow,,E05000286,Canons,,-0.2804385549994465,51.61129796902347,519162.96772333013,191673.9208508295,01/19/2020
Zan Zi Bar,113 High Street,Edgware,,E09000015,Harrow,,E05000286,Canons,,-0.2804385549994465,51.61129796902347,519162.96772333013,191673.9208508295,01/19/2020
Violet Bar & Grill,97-99 High Street,Edgware,,E09000015,Harrow,,E05000286,Canons,,-0.2804385549994465,51.61129796902347,519162.96772333013,191673.9208508295,01/19/2020
Three Wishes,122-126 High Street,Edgware,,E09000003,Barnet,,E05000050,Edgware,,-0.2807590395382723,51.6123727592473,519137.9677307188,191792.9208181681,01/19/2020
Jolly Badger,128 Hale Lane,Edgware,,E09000003,Barnet,,E05000054,Hale,,-0.26075634560778127,51.617257811853754,520509.9673591009,192368.92066082434,01/19/2020
Powerleague Wembley,"Yellow Car Park, Engineers Way",Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.27807938980380126,51.55873926412894,519463.9676403726,185832.9224373962,01/19/2020
Watkin's Folly,"Empire House, 1 Empire Way",Wembley,Wembley Park,E09000005,Brent,,E05000102,Tokyngton,,-0.2825347587436899,51.56148425660283,519147.9677274317,186130.9223566823,01/19/2020
Frankie & Benny's,"Unit 100, Level 2, Wembley Park Boulevard",Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2839410197011541,51.55670287921307,519062.9677496513,185596.92250153382,01/19/2020
Ping Pong,Unit 68-70 London Designer Outlet,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2839410197011541,51.55670287921307,519062.9677496513,185596.92250153382,01/19/2020
Boxpark Wembley,Olympic Way,Wembley Park,,E09000005,Brent,,E05000102,Tokyngton,,-0.2791529441009877,51.56201921030463,519380.967664454,186195.92233905528,01/19/2020
Blue Check,12-13 Empire Parade,Wembley,Wembley Park,E09000005,Brent,,E05000102,Tokyngton,,-0.28290608355248237,51.561201938663984,519122.96773408883,186098.92236534687,01/19/2020
TGI Friday's,1 Wembley Park Boulevard,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2837393923895712,51.55707762120851,519075.96774607117,185638.92249012244,01/19/2020
Wembley Stadium,Olympic Way,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2796424507560817,51.55669389865153,519360.9676689139,185602.9225001561,01/19/2020
J J Moons,397 High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2922426938816402,51.55343370326394,518495.967905291,185219.92260385567,01/19/2020
Liquor Station,397a High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2922426938816402,51.55343370326394,518495.967905291,185219.92260385567,01/19/2020
Thirsty Eddie's,412 High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2917249925637695,51.55377688578491,518530.96789568034,185258.92259332532,01/19/2020
Corner House,313 Harrow Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.28621118269813534,51.55310301483342,518914.9677904815,185192.9226112311,01/19/2020
Station 31,299-301 Harrow Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2852769012384194,51.55263074821336,518980.9677724565,185141.92262510245,01/19/2020
Arch,324 Harrow Road,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2849207766655469,51.55289532611023,519004.9677658464,185171.9226169596,01/19/2020
Travelodge London Wembley High Road,High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.29619927903592363,51.55216027144105,518224.9679795617,185071.92264366156,01/19/2020
Aroma Lounge,96 Llanover Road,Wembley,North Wembley,E09000005,Brent,,E05000097,Preston,,-0.30239321227391375,51.56208790785526,517769.96810385486,186165.9223487365,01/19/2020
St Georges Hotel,43-51 Wembley Hill Road,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.28647386103210454,51.55532803412616,518890.96779680625,185439.92254420306,01/19/2020
Green Man Hotel,64 Dagmar Avenue,Wembley,,E09000005,Brent,,E05000102,Tokyngton,,-0.2894402261127001,51.557007954725975,518680.96785430674,185621.9224950719,01/19/2020
Wembley Tavern,121 Wembley Park Drive,Wembley,Wembley Park,E09000005,Brent,,E05000102,Tokyngton,,-0.28249900094850217,51.56205024490624,519148.9677274187,186193.92233962653,01/19/2020
Parish,120 Wembley Park Drive,Wembley,Wembley Park,E09000005,Brent,,E05000102,Tokyngton,,-0.2831161424256857,51.56175353914476,519106.9677386814,186159.92234883562,01/19/2020
Duke,64-65 Victoria Road,Surbiton,,E09000021,Kingston upon Thames,,E05000412,St. Mark's,,-0.3070339108595462,51.39186336153873,517885.9680733271,167228.92749373807,01/19/2020
Double 6 Sports Bar,125 Wembley Park Drive,Wembley,Wembley Park,E09000005,Brent,,E05000102,Tokyngton,,-0.281455695202833,51.56216985472943,519220.9677079391,186208.92233555636,01/19/2020
Stadium Lounge,10 The Broadway,Wembley,,E09000005,Brent,,E05000097,Preston,,-0.292325166435155,51.562409451036565,518466.9679135073,186217.92233376973,01/19/2020
Preston,161 Preston Road,Wembley,Preston,E09000005,Brent,,E05000097,Preston,,-0.29532894087757977,51.56966496117477,518239.96797478053,187019.92211592925,01/19/2020
182,182-184 Preston Road,Wembley,Preston,E09000005,Brent,,E05000097,Preston,,-0.29453763906293495,51.57037283590197,518292.9679602065,187099.9220941086,01/19/2020
Windermere,Windermere Avenue,South Kenton,Wembley,E09000005,Brent,,E05000097,Preston,,-0.3063575292169352,51.569168215764435,517476.9681828411,186946.9221361595,01/19/2020
Oak,"98, Richmond Road",Kingston,,E09000021,Kingston upon Thames,,E05000403,Canbury,,-0.30088879553728504,51.4161356767008,518250.96797402453,169937.92675649608,01/19/2020
Nest (Bar & Dining),104-106 Windermere Avenue,South Kenton,Wembley,E09000005,Brent,,E05000097,Preston,,-0.30806166611040203,51.571072150742694,517353.9682163419,187155.92207933107,01/19/2020
Crock Of Gold,23 Bridge Road,Wembley,Wembley Park,E09000005,Brent,,E05000086,Barnhill,,-0.27789221425840654,51.564455605993665,519461.9676436964,186468.92226509488,01/19/2020
Torch,1 Bridge Road,Wembley,Wembley Park,E09000005,Brent,,E05000086,Barnhill,,-0.27789221425840654,51.564455605993665,519461.9676436964,186468.92226509488,01/19/2020
Frankie & Benny's,"Unit 1, Jenkins Lane",Barking,,E09000025,Newham,,E05000475,Beckton,,0.0780194428509695,51.524356764154824,544255.9608999913,182650.92330431758,01/19/2020
Lighterman,109 Bastable Avenue / Charlton Crescent,Barking,Thames View Estate,E09000002,Barking and Dagenham,,E05000039,Thames,,0.10316799961481767,51.52857586635782,545986.9604317792,183169.92316150758,01/19/2020
Ship & Shovel,Ripple Road,Barking,,E09000002,Barking and Dagenham,,E05000039,Thames,,0.11648201663643418,51.53214025572266,546898.9601860598,183592.9230481232,01/19/2020
IBIS Hotel (Cafe Riviera),Highbridge Road,Barking,,E09000002,Barking and Dagenham,,E05000032,Gascoigne,,0.07179182031175264,51.53420613165707,543792.9610284847,183733.92300816538,01/19/2020
Boathouse CafÃ© & Bar,"The Granary, Ice House Quarter, 80 Abbey Road",Barking,,E09000002,Barking and Dagenham,,E05000032,Gascoigne,,0.07573449360012183,51.53180730566591,544073.9609517993,183474.92307902325,01/19/2020
Victoria,86 Axe Street / St Ann's Road,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.0793019095723246,51.53542220069264,544309.9608884201,183883.9229673405,01/19/2020
Deuce Lounge,20-22 London Road,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.07792949886979367,51.53821629973498,544205.9609166926,184191.92288374802,01/19/2020
Kings Lounge,2 Linton Road,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.07877036387333203,51.53894780807253,544261.9609016455,184274.92286121048,01/19/2020
Jolly Fisherman,108 North Street,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.07439873980488847,51.54112050214928,543951.9609850463,184507.92279798922,01/19/2020
Spotted Dog,15 Longbridge Road,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.08212905827537824,51.54018321698318,544490.9608400105,184418.92282207095,01/19/2020
Barking Dog,61 Station Parade,Barking,,E09000002,Barking and Dagenham,,E05000026,Abbey,,0.08108434019882207,51.53941038555532,544420.9608588822,184330.92284598696,01/19/2020
Royal Oak,203 Longbridge Road,Barking,,E09000002,Barking and Dagenham,,E05000035,Longbridge,,0.09189130859882486,51.546457350260205,545147.9606586152,185135.92262616934,01/19/2020
Thatched House,632 Ripple Road,Barking,,E09000002,Barking and Dagenham,,E05000031,Eastbury,,0.10559876569355874,51.53345131444175,546139.9603921719,183716.92301442183,01/19/2020
Frankie & Benny's,"Unit 1b, Iscene Leisure, Clements Road",Ilford,Ilford,E09000026,Redbridge,,E05011246,Ilford Town,,0.07409680359533369,51.557636530725276,543878.9610040777,186343.92229835124,01/19/2020
General Havelock,229 High Road / Hainault Street,Ilford,,E09000026,Redbridge,,E05011246,Ilford Town,,0.07705735785993001,51.559922248106254,544076.9609491128,186603.92222829862,01/19/2020
Prince Of Wales,63 Green Lane / Connaught Road,Ilford,,E09000026,Redbridge,,E05011246,Ilford Town,,0.08663055393979668,51.55914983239857,544742.9607678883,186536.9222468802,01/19/2020
Papermakers Arms,57 Roden Street,Ilford,,E09000026,Redbridge,,E05011247,Loxford,,0.06985474497552091,51.55666829979939,543587.9610844838,186227.92232947127,01/19/2020
Bishop,"2, Bishops Hall, Thames Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3079926838949024,51.410312472900486,517771.9681032318,169278.92693701567,01/19/2020
Champs Sports Bar & Grill,19/21 Chapel Road / Clements Lane,Ilford,,E09000026,Redbridge,,E05011246,Ilford Town,,0.07035503706035962,51.55783751834327,543618.9610760923,186358.92229374917,01/19/2020
O'Neill's,Station Road,Ilford,,E09000026,Redbridge,,E05011246,Ilford Town,,0.07125599847266917,51.55925145509395,543676.9610600937,186517.92225063808,01/19/2020
Great Spoon Of Ilford,114/116 Cranbrook Road,Ilford,,E09000026,Redbridge,,E05011253,Valentines,,0.06844852951971547,51.56224160374936,543472.9611164255,186844.92216208094,01/19/2020
Jono's Bar,37 Cranbrook Road,Ilford,,E09000026,Redbridge,,E05011253,Valentines,,0.06970632894705638,51.5597554198048,543567.9610903489,186570.9222360857,01/19/2020
Sydney's,545 Cranbrook Road,Gants Hill,Ilford,E09000026,Redbridge,,E05011241,Cranbrook,,0.06580413559880582,51.575840249160905,543246.9611764485,188351.9217527273,01/19/2020
Visage 80s Bar,442-444 Cranbrook Road,Gants Hill,Ilford,E09000026,Redbridge,,E05011235,Barkingside,,0.06756220366177168,51.57673552902277,543365.9611439928,188454.921725162,01/19/2020
King George V,645 Cranbrook Road,Gants Hill,Ilford,E09000026,Redbridge,,E05011235,Barkingside,,0.07085323806889834,51.57833214587689,543588.9610831367,188638.92167593248,01/19/2020
Miller & Carter Steakhouse Dick Turpin,Aldborough Road North,Aldborough Hatch,Ilford,E09000026,Redbridge,,E05011234,Aldborough,,0.10274639271913825,51.58606510118647,545773.9604898306,189561.92142529157,01/19/2020
O'Grady's Irish Bar,699 High Road,Seven Kings,Ilford,E09000026,Redbridge,,E05011251,Seven Kings,,0.10112501565837438,51.564997101933,545728.9605015736,187215.92206405522,01/19/2020
Ash Grove,271 Green Lane / New Road,Seven Kings,Ilford,E09000026,Redbridge,,E05011244,Goodmayes,,0.09514060853951918,51.56036501580025,545328.960611578,186688.92220531445,01/19/2020
Bridge House,62/64 Goodmayes Road / Ashgrove Road,Goodmayes,Ilford,E09000026,Redbridge,,E05011244,Goodmayes,,0.11023570621960616,51.56575078436012,546357.9603320078,187317.92203642352,01/19/2020
Red House [Beefeater],Redbridge Lane East,Redbridge,Ilford,E09000026,Redbridge,,E05011239,Clayhall,,0.044783900616814365,51.576972836948535,541786.9615712342,188436.92173242127,01/19/2020
Beehive [Harvester],Beehive Lane,Gants Hill,Ilford,E09000026,Redbridge,,E05011235,Barkingside,,0.05965072396566293,51.57700057934203,542816.9612929471,188468.9217218305,01/19/2020
Unicorn,225 Clayhall Avenue / Caterham Avenue,Clayhall,Woodford Green,E09000026,Redbridge,,E05011243,Fullwell,,0.06410017296333385,51.59174245012909,543078.9612202978,190116.9212737583,01/19/2020
New Fairlop Oak,Fencepiece Road,Barkingside,Fulwell Cross,E09000026,Redbridge,,E05011242,Fairlop,,0.08499700660622826,51.59407986427623,544518.9608311419,190417.92119109788,01/19/2020
Old Maypole,105 Fencepiece Road / Cleeves Walk,Barkingside,Ilford,E09000026,Redbridge,,E05011242,Fairlop,,0.0840710643974579,51.60129055719025,544431.9608556337,191217.9209729685,01/19/2020
Fairlop Waters (Dalton's & S/D),Forest Road,Barkingside,Ilford,E09000026,Redbridge,,E05011234,Aldborough,,0.09799151645924724,51.595026235626804,545415.9605879602,190548.92115536996,01/19/2020
Forester,107 Burrow Road,Hainault,Chigwell,E09000026,Redbridge,,E05011245,Hainault,,0.1120133614310306,51.612490928679826,546330.9603383081,192518.92062113155,01/19/2020
Queens Head,"144, Richmond Road",Kingston,,E09000021,Kingston upon Thames,,E05000415,Tudor,,-0.3013794242708938,51.418804540455604,518209.9679857467,170233.92667609756,01/19/2020
Travellers Friend,496-498 High Road,Woodford Green,Woodford Wells,E09000026,Redbridge,,E05011249,Monkhams,,0.025735016144489326,51.615638784063655,540347.9619646716,192699.9205710906,01/19/2020
Horse & Well,566/568 High Road,Woodford Green,Woodford Wells,E09000026,Redbridge,,E05011249,Monkhams,,0.026966987089296787,51.61735311045053,540427.9619433752,192892.92051844893,01/19/2020
Rose & Crown,31 Mill Lane,Woodford Green,,E09000026,Redbridge,,E05011249,Monkhams,,0.02093536999328743,51.60969639533483,540033.9620476464,192029.9207546651,01/19/2020
Miller & Carter Woodford Green,393-395 High Road,Woodford Green,,E09000026,Redbridge,,E05011249,Monkhams,,0.021167543880400895,51.60939564023493,540050.9620429666,191996.92076362472,01/19/2020
Railway Tavern,126 Snakes Lane East / West Grove,Woodford Green,,E09000026,Redbridge,,E05011236,Bridge,,0.03874761323180163,51.60785070444914,541272.9617130705,191858.9207999913,01/19/2020
La Sala,692-694 Chigwell Road,Woodford Bridge,Woodford Green,E09000026,Redbridge,,E05011236,Bridge,,0.0554182719704701,51.60666077542859,542430.9613984784,191758.92082722305,01/19/2020
Crown & Crooked Billet,13 Cross Road,Woodford Bridge,Woodford Green,E09000026,Redbridge,,E05011236,Bridge,,0.06109526111161019,51.607325630241704,542821.9612914725,191843.92080324347,01/19/2020
Toby Carvery Woodford Green,1 Southend Road / Roding Lane North,Clayhall,Woodford Green,E09000026,Redbridge,,E05011243,Fullwell,,0.04735494187921611,51.59146914942102,541919.9615376834,190053.92129019683,01/19/2020
Cricketers,299-301 High Road,Woodford Green,,E09000026,Redbridge,,E05011238,Churchfields,,0.01892965229026468,51.60192530011794,539918.9620803625,191161.92099116417,01/19/2020
Royal Oak Pub & Kitchen,320 Hale End Road / Oak Hill,Hale End (Woodford Green),Woodford Green,E09000031,Waltham Forest,,E05000597,Hale End and Highams Park,,0.002928900656734563,51.6042048088315,538803.9623845107,191384.92093079904,01/19/2020
County Hotel,30 Oak Hill,Woodford Green,,E09000031,Waltham Forest,,E05000597,Hale End and Highams Park,,0.010717120519036118,51.60332524400768,539345.9622363044,191301.9209536654,01/19/2020
O`Neill's,"3, Eden Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3055351985222271,51.40910794350812,517945.96805496496,169148.92697194696,01/19/2020
Woody`s,"5 Ram Passage, High Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3081985402379094,51.40785146508993,517763.96810470975,169004.92701157148,01/19/2020
Ram,"34, High Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3075633481913263,51.40830992266451,517806.9680930234,169056.92699729,01/19/2020
Henry's,"Unit 6 Charter Quay, 22â28 High Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3075633481913263,51.40830992266451,517806.9680930234,169056.92699729,01/19/2020
Mill,"58-62, High Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3080913981045701,51.4072473938802,517772.9681020141,168937.92702984193,01/19/2020
Stein's,"56 High Street,",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3080913981045701,51.4072473938802,517772.9681020141,168937.92702984193,01/19/2020
Browns,"3, Jerome Place, Charter Quay",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.30788814083956056,51.409249854825816,517781.96810020646,169160.92696901958,01/19/2020
7000 Jars of Beer,1 Crown Passage/ Unit H Crown Arcade,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.30541564528714205,51.40961878344506,517952.9680532005,169205.92695643334,01/19/2020
Druids Head,2-3 Market Place,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3067414073233768,51.40915235745145,517861.9680781315,169151.92697130085,01/19/2020
Wheelwrights Arms,"60, Clarence Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.301744294360616,51.410518827309794,518205.96798389306,169311.92692698736,01/19/2020
Cornerstone,"The Rotunda Centre, Clarence Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.2993418794085,51.41170694687227,518369.96793997067,169447.92689036264,01/19/2020
Gazebo,Thames Walk,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3077347480289204,51.41067743806704,517788.96809864877,169319.926925843,01/19/2020
Kings Tun,153-157 Clarence Street,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.30084928963426383,51.41138710746132,518265.9679679883,169409.92690039205,01/19/2020
Albion,45 Fairfield Road,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.2977795808947405,51.40924730964928,518484.9679081044,169176.9269644227,01/19/2020
Cocoanut,"16, Mill Street",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.29847648009909367,51.40635275378982,518443.96791856806,168853.92705222114,01/19/2020
Spring Grove,"13, Bloomfield Road",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.29943990143051386,51.4032462102092,518384.967933795,168506.92714650987,01/19/2020
Antoinette Hotel,Beaufort Road,Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.3012238085469959,51.40166235957546,518264.9679655612,168327.9271949237,01/19/2020
Cricketers,"20, Fairfield South",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.2966588417238209,51.407675271445434,518566.9678857378,169003.9270116968,01/19/2020
Duke of Buckingham,"104, Villiers Road",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.29480914542309145,51.402504441881796,518708.9678469488,168431.92716773145,01/19/2020
Bricklayers Arms,"53, Hawks Road",Kingston,,E09000021,Kingston upon Thames,,E05000409,Norbiton,,-0.29280935497999344,51.408725357600645,518831.9678145779,169126.9269788586,01/19/2020
Willow,"16, The Triangle",Kingston,,E09000021,Kingston upon Thames,,E05000407,Coombe Vale,,-0.27421531857798637,51.408767656114975,520124.96746214584,169161.92697070242,01/19/2020
White Hart Hotel,1 High Street,Hampton Wick,,E09000027,Richmond upon Thames,,E05000522,Hampton Wick,,-0.3110722110406574,51.4122003548687,517552.96816381736,169483.92688202515,01/19/2020
Swan,22 High Street,Hampton Wick,,E09000027,Richmond upon Thames,,E05000522,Hampton Wick,,-0.3110309974745299,51.41292814931983,517553.96816367004,169564.92686008423,01/19/2020
Foresters Arms,45 High Street,Hampton Wick,,E09000027,Richmond upon Thames,,E05000522,Hampton Wick,,-0.31220884294914575,51.413745451028156,517469.9681868154,169653.9268362695,01/19/2020
Star,Leatherhead Road,Leatherhead Common,,E09000021,Kingston upon Thames,,E05000405,Chessington South,,-0.3274013978987725,51.32715751096081,516632.9684110599,160000.92946044853,01/19/2020
Boaters Inn,"Canbury Gardens, Lower Ham Rd",Kingston,,E09000021,Kingston upon Thames,,E05000415,Tudor,,-0.3056025969542347,51.41894662824948,517915.9680658294,170242.92667481466,01/19/2020
Hawker Centre,Lower Ham Road,Kingston,,E09000021,Kingston upon Thames,,E05000415,Tudor,,-0.30919138873487717,51.42692075905933,517645.96813843434,171123.92643649655,01/19/2020
Whelans,"20, Richmond Road",Kingston,,E09000021,Kingston upon Thames,,E05000408,Grove,,-0.30022935791200495,51.412592091351776,518305.9679576404,169544.92686374608,01/19/2020
